id,news_url,title,creation_date,country,article_text
politifact15383,http://www.politifact.com/punditfact/statements/2018/jan/04/flash-24-daily/no-sandra-bullock-didnt-disparage-hillary-clinton/,"No, Sandra Bullock didn't disparage Hillary Clinton",1181169807.0,US,"



Says Sandra Bullock said to Hillary Clinton, ""If you don’t like our president you can leave and never come back again.""

—  Flash 24 Daily on Monday, December 25th, 2017 in a headline



No, Sandra Bullock didn't disparage Hillary Clinton

By
Amy Sherman
on Thursday, January 4th, 2018 at 11:00 a.m.




Actress Sandra Bullock arrives at the LA Premiere of ""Our Brand is Crisis"" held at the TCL Chinese Theatre on Monday Oct. 26, 2015, in Los Angeles. (AP)



A fake news article said actress Sandra Bullock praised President Donald Trump while telling Hillary Clinton she could leave the United States if she isn’t happy with how things are going.
""Actress Sandra Bullock to Hillary Clinton: ‘if you don’t like our president you can leave and never come back again, you are one jealous woman who is nothing to compare with Trump, I hope he will arrest you soon,’"" said a Dec. 25 headline on Flash 24 Daily.
Facebook users flagged the post as being potentially fabricated, as part of the social network’s efforts to combat fake news. We found no evidence that Bullock made the statement about Clinton. The same story has circulated on various websites on Facebook at least since October.
While the headline showed Bullock bashing Clinton, the article itself didn’t include any quotes by Bullock in which she mentioned Clinton or Trump by name.
The article said that the quotes by Bullock came from her press conference for her ""new film,"" Our Brand Is Crisis. One big hint that this is fake news: that movie was released in 2015. In the movie, Bullock played a political consultant drafted to help the president of Bolivia win re-election as she competed with her rival working for another candidate.
At a press conference in October 2015 for her movie, Bullock said she disagreed with Trump when asked about his comments about Mexican-Americans.
""I don’t agree with that at all,"" Bullock said. ""That was not a statement that I can get behind. I don’t agree with that statement.""
The Flash 24 Daily article included some actual quotes by Bullock from that press conference about how her views are influenced by her son. Bullock has adopted two African-American children -- a boy and a girl.
""I would like my rights represented and those of my son — very selfish views, and I think everyone else has them,"" she says. ""When this film came along, it came along at a time that I was having that internal discussion with myself about who in our country would step out of their comfort zone to help others for the greater good.""
We found no evidence that Bullock said to Clinton ""if you don’t like our president you can leave and never come back again."" We rate this headline Pants on Fire.

"
politifact13820,thenationalmarijuananews.com/jimmy-carter-medical-marijuana-cured-my-cancer/,Jimmy Carter: “Medical Marijuana Cured My Cancer”,1397708786.0,US,"


 MANHATTAN, NY - NOVEMBER 05, 2013: Former President Jimmy Carter seen leaving Good Morning America on NOVEMBER 05, 2013 in New York
(Photo By Josiah KamauBuzzFoto.com)
Buzz Foto LLC
httpwww.buzzfoto.com
1112 Montana Ave suite 80
Santa Monica CA 90403
1 310 980 8822
1 310 691 3888 Local Caption *** Jimmy Carter





Cannasos reports:
By Jacqueline Austin
The Nobel winner thanked his doctors and family for their support through his brain cancerordeal. He also thanked Terrance ‘Scooby’ Williams of Dr. Green’s Greenery, a pot dispensary in Oakland, CA, for helping him find the right strain of cannabis.
Carter told his medicinal regiment to Sawyer“I smoke two joints in the morning, I smoke two joints at night, I smoke two joint in the afternoon, and it makes me feel all right.
“Edibles are also good when traveling when smoking is not permitted.”
The future is bright for the 91-year-old humanitarian. Carter has resumed his house building for Habitat for Humanity and continues his weekly prayer service. “Marijuana is God’s medicine. I find indica is better than sativa, but there are plenty of good hybrids.“
Carter wasn’t endorsing pot smoking for everyone. “There is the right place and the right time to spark up a bowl. Don’t be a pothead but also be aware of the potential benefits of cannabis when used in moderation with the right music.
“I was never of big fan of alcohol but weed is the medicine I need. It also revived my love for peanuts. Have you ever eaten a peanut… on weed?”
With legal weed available in Colorado and Washington State and several states likely to pass the legalization next November during the Presidential elections, Carter will help support the cause in California, Oregon, and Massachusetts.
“Help build a house for those that need one and peace and sex above all else. I forget, what were we talking about?”
[Satire]




"
politifact14361,http://www.businessinsider.com/celebrities-move-to-canada-if-donald-trump-becomes-president-2016-11,9 celebrities who say they'll move to Canada if Donald Trump becomes president,889178400.0,US,"



        Bryan Cranston and Donald Trump.
      
Ilya S. Savenok; Gary Gershoff/Getty

With Election Day close and a Donald Trump presidency appearing increasingly likely, some of Hollywood's left-leaning stars are preparing to emigrate to the country up north if things go sour for them.""Breaking Bad"" actor Bryan Cranston is the latest celebrity to suggest that he would leave the US for Canada in the event of a Trump victory in Tuesday's election.He joins the likes of Barbara Streisand, Chelsea Handler, and several others who are planning to cross the border into the land of liberal prime minister Justin Trudeau should Hillary Clinton lose. Here are 9 celebrities who say they'll move to Canada if Donald Trump becomes president:

"
politifact14090,http://breaking13news.com/malia-obama-arrested-gang-thugs-chicago/,Malia Obama Arrested With A Gang Of Thugs In Chicago,1439169504.0,US,"



Posted By: breaking13news



Malia Obama may have done irreparable harm to her career this morning when she decided to join a gang of thugs in Chicago for a day of drinking, drugs and dogfighting at a public park in Chicago. Malia was arrested along with seven others and charged with wanton endangerment of animals, public intoxication and possession of a controlled substance.
She was found in the company of mostly older men when police arrived after being called by a concerned citizen complaining about a loud group of people watching dogs fight in the park. According to a witness:

“They was all just right out there in the open drinkin’ and lettin’ their dogs go at it. I saw some smoking weed. Some were doing other things I don’t know. All those dudes had that baggy pants thing. They weren’t the types of people you’d expect that girl to be with.”

According to the Secret Service, Malia had slipped away late last night after being told open air parties at public parks were too dangerous. She wasn’t seen again until she showed up in the 12th precinct jail. Her parents have not been available for comment.
Public records show she was released on her own recognizance and given a court date of later this month for arraignment.

 
"
politifact13557,straightstoned.com/pro-lifers-declare-ejaculation-murder-every-sperm-cell-life/,Pro-Lifers Declare “Ejaculation Is Murder: Every Sperm Cell Is A Life”,1460965574.0,US,"

 

The pro-life movement in the United States has long advocated their stance that human life begins at conception and that the human fetus is a person and therefore has a right to live. However, a new argument has taken flight over the last month that is taking the abortion debate to the next level. The variety in opinion on the issue of abortion is reflected in the diverse views of religious groups, but now pro-lifers are declaring “ejaculation is murder” and they want strict laws against the practice.
 “Life begins BEFORE conception. This is why the Catholics do not believe in birth control,” said Rachel Stratt, pro-life activist. “God made men’s semen for a purpose, and you can just “waste” that purpose by gratifying yourself whenever you want to. Every time you do, you are literally killing thousands of babies! Ejaculation is murder and every sperm cell is a life!”
Stratt and her group of protesters are calling for a law that will make ejaculating for self gratification illegal in every state across the country. “Millions upon millions of innocent lives are wasted every day while men have lustful thoughts or watch those sick pornos on PornHub. We have got to put a stop to this as a human race. Save the sperm, save the children!” A petition on Change.org to stop the ‘needless wasting of sperm through self gratification’ has already received 85,000 signatures in less than three weeks. The petition needs 100,000 signatures before it is reviewed and responded by the White House. This week, 38 White House conservatives say they would pass the bill if given the opportunity to do so – all 38 of them are women.

 

"
politifact15533,http://dailyheadlines.net/burka-clad-woman-runs-over-baby-gets-away-with-crime-for-1-stunning-reason/,"Somali Immigrant Crashes Car Into Ohio Families Home, Killing The Infant At Home",1410045552.0,US,"A woman in Columbus, Ohio, was arrested, charged and convicted after she hit and killed a 7-month-old baby with her car.
Muhuba Mohamed was found guilty of aggravated vehicular homicide after she struck a man who was pushing an infant in a stroller along the side of the road. Mohamed then crashed into a house.
The man pushing the stroller was identified as 23-year-old Kenan Ferebee, and the child was his 7-month-old son, Micah.
The baby was pronounced dead at an area hospital. The child’s father was taken to a different hospital in critical condition, WBNS reported.
A witness said Mohamed had a phone in her hand at the time of the crash, but there was no evidence of any texts or calls being received at the time. Four days earlier, the woman was in an accident in which she crashed into a median, The Columbus Dispatch reported. In both cases, she was driving on a temporary permit without an accompanying licensed driver.
“Not one of those single things amounts to recklessness,” Judge Laurel Beatty Blunt said. “But when you look at the totality of the circumstances, the court does rule that it does amount to reckless conduct.”
Mohamed, a native of Somalia, reportedly faced a prison sentence if convicted, but was allowed to remain free until her sentencing.
“If an American did the same thing they would be in jail for a long time,” one Mad World News reader commented on the site’s Facebook page. “She should get the same or more being the 2nd accident in 4 days. Going off the side of the road and running over 2 innocent people killing a helpless baby. Come on people. Give her life in prison. She deserves more than that but I’m sure she won’t get the death penalty. What in the hell kind of Justice system do we have now.”
“Define for me the difference between reckless conduct and recklessness,” another wrote. “Maybe in OHIO they speak different English than I do, after all I am from a rural state and may not understand the high English as interpreted by more citified judges. Where is justice? If a Caucasian teenager did this… You finish the sentence.”
"
politifact15616,http://www.neonnettle.com/news/4514-british-politician-beaten-by-protestors-for-welcoming-trump-to-the-uk-,British Politician Beaten by Protestors for 'Welcoming Trump to the UK',1376659708.0,GB,"
British Politician Beaten by Protestors for 'Welcoming Trump to the UK'
74-year-old former UK Ambassador to the US, savagely beaten by thugs

 on&nbsp13th July 2018 @ 12.17pm 




© press

Sir Christopher Meyer, 74, savagely beaten close to death by protestors

An elderly British politician has been savagely beaten to a bloody pulp by a gang of anti-Trump protestors because he 'welcomed' the US President to the UK on Thursday.74-year-old Sir Christopher Meyer has been hospitalized with his injuries after he was set upon by a mob of thugs in London at around 3 pm local time.Sir Meyer, who is the former UK Ambassador to the United States, was targetted after he publically expressed his support for Donald Trump's visit.The retired diplomat was left with a bleeding and swollen eye socket, a burst lip and a possible broken nose.Violent riots have gripped the nation's capital as citizens take to the streets in a shameful display of fascism and intolerance.Meyer's wife, Baroness Catherine Meyer, has expressed her anger at the brutal attack, saying it ""was politically motivated,"" adding: ""It's just not right.""""I'm absolutely shocked by the level of the brutality. They really beat him. It's appalling — like something you would see in a war zone,"" she said.“He looks terrible,"" she continues.""His left eye is like a golf ball and bleeding, the nose looks like it could be broken.“He hasn’t had an x-ray yet. ""He doesn’t remember anything. ""The first thing he remembers is the police.“He is opinionated, and sometimes people have different opinions.“Nothing was taken, but the transport police intervened quickly.""London is such a beautiful, wonderful city. ""We can't start worrying about walking in the streets at 3 pm.""



© press

The 74-year-old retired diplomat, pictured with his wife, was beaten to a pulp for his political view

Daily Mail reports: Cambridge-educated Sir Christopher worked as press secretary for former chancellor Geoffrey Howe and John Major before being appointed US ambassador.He spent six years in Washington, from 1997 to 2003, becoming the longest-serving holder of his office since 1945.As ambassador, he welcomed around 35,000 guests to his home a year and was made Knight Commander of the Order of St Michael and St George.After retiring, he became chairman of the Press Complaints Commission, the former newspaper regulatory body.He is a prolific tweeter, who regularly comments on politics and foreign affairs.The former diplomat has called for Britain to engage with President Trump ahead of his visit today.He has been married to Catherine for more than 20 years.Sir Christopher's attack comes as London's crime rate has soared. Since the start of the year, more than 80 murder investigations have been launched in the capital.Forces in England and Wales logged 5.3million crimes in the year to September 2017, 14 percent up on the previous 12 months. A statement from the British Transport Police (BTP) said:""Officers were called to Victoria London Underground Station at 2.45pm yesterday (11 July), after receiving reports that a man had been seriously assaulted.""A 16-year-old boy from Hillingdon and a 15-year-old girl from Croydon were both arrested on suspicion of assault occasioning grievous bodily harm.""They have been released under investigation while inquiries into the incident continue.""A man in his seventies was taken to hospital, though his injuries are not believed to be life-threatening or changing.""



© press

Violent protestors are flooding the streets on London in a shameful display of intolerance.

Baroness Meyer's comments come as police struggle to cope with a wave of violence across Sadiq Kahn's London.Evening Standard reports: Activists attending a ""Welcome Trump"" protest on Saturday will march from the US Embassy in Nine Elms to Whitehall, where organizers say they intend to disrupt a ""free Tommy Robinson"" rally.Scotland Yard says the protests will be subject to a series of restrictions “due to concerns of serious public disorder and disruption to the community.”These include limiting the protests to specific times and routes and not allowing motor vehicles to take part.The huge 'Stop Trump' rally in central London on Friday, will see 70,000 violent protestors flood the British capital.Chief Superintendent Elaine Van-Orden said:“We police hundreds of public events and demonstrations in central London every year and we always facilitate peaceful protest.""We have such serious concerns about this event on Saturday, July 14, that we have made the decision to impose conditions under the Public Order Act.""We have a duty to ensure that the community can go about their daily business not unduly impacted by demonstrations taking place.""Our message is simple: if you wish to protest peacefully, that is your right and we want to work with you.""If you commit criminal acts or breach the conditions of the event, you are liable to be arrested.”

"
politifact13711,https://www.masscops.com/threads/executive-order-leads-to-capture-of-isis-leader-rasheed-muhammad.185305/,"Executive Order Leads to Capture of ISIS Leader, Rasheed Muhammad",1002829375.0,CA,
politifact15368,http://nyeveningnews.com/2018/05/09/eric-schneiderman-helped-nxivm-sell-child-sex-slaves-to-the-clintons/,Eric Schneiderman Helped NXIVM Sell Child Sex Slaves To The Clintons,1517930635.0,US,Not Acceptable!An appropriate representation of the requested resource could not be found on this server. This error was generated by Mod_Security.
politifact14788,http://yournewswire.com/melania-trump-isis-barron-obama/,"Melania Trump: ‘If ISIS Lay A Finger On Barron, I’ll Scratch Obama’s Eyes Out’",1407205828.0,UK,"
President Trump has created a new division within the Health and Human Services Office for Civil Rights, with the express purpose of banning mandatory vaccinations across the country, and ensuring citizens have a right to [...] 
"
politifact13854,https://zimbabwe-today.com/breaking-fbi-issues-warrant-obamas-arrest-confirming-illegal-trump-tower-wiretap/,BREAKING: FBI Issues Warrant For Obama’s Arrest After Confirming Illegal Trump Tower Wiretap,1392010095.0,US,"
Former president and breaker of laws, Barack Obama, will either surrender himself or be picked up by the FBI sometime today to be booked and charged with unlawful use of authority, wire fraud and conspiracy to interfere with free elections after it was confirmed that he ordered the tapping of the phones at Trump Tower during the presidential election.

 The order, which isn’t something even a president can do without the signature of a federal judge, was to listen in on Trump and his children to try to find a connection to Russia. Nothing came of it since President Trump nor any of his campaign staff have ever been to, spoken with or had anything to do with Russia or its agents.



Trump first disclosed the bombshell in an early morning tweetstorm, knowing already that the FBI was preparing charges and asking a judge to sign a warrant for Obama’s arrest. Todd McMartin, a spokesman for the FBI, told Fox News:




“The proof is undeniable. Obama basically confessed in a private call to one of Hillary Clinton’s aides that he had the Trump Tower tapped and we can’t find any federal order legally authorized by a judge to do so.”

 The call, between Obama and Huma Abedin, was intercepted by the FBI after President Trump ordered Obama’s phones tapped to catch him in a lie over the Russia scandal. That tap was authorized by executive order for national security reasons. If convicted, Obama could face up to 40 years in prison, and no President will

"
politifact14247,https://worldnewsdailyreport.com/chinese-lunar-rover-finds-no-evidence-of-american-moon-landings/,Chinese Lunar Rover Finds No Evidence Of American Moon Landings,1383442740.0,US,"



Beijing | Top officials of the Chinese Space Program have come out this week and expressed their skepticism that the American Moon landings ever happened, reports the Beijing Daily Express.
More than 2,000 high-ranking officials of the Chinese Communist Party have signed a petition this week asking explanations from the American government concerning the American Moon landings after doubts arose that the Apollo Moon landings ever happened.
These allegations have come up after recent analysis of pictures taken from the Chinese Chang’e-4 probe allegedly found no traces of the American Moon landings existing on the Moon.
Several high-ranking members of the Chinese Communist Party even stated publicly that these latest findings proved without a doubt that the Moon landings were an “elaborately orchestrated hoax to fool the world about America’s space program capabilities”.
Former top Chinese Communist Party official Bao Tong has been openly critical of the Apollo space program after pictures taken from China’s Chang’e-4 probe allegedly show no proof whatsoever of the American Moon landings ever happening

Russia’s top astrophysicist, Yury Ignatyevich Mukhin, has also made a public statement this week claiming that the Russian government “had always been aware of the situation since the early 1970’s”

These recent allegations have given credence to conspiracy theorists who have been claiming for decades that America has never gone to the Moon.
Conspiracy theorists believe that president Richard Nixon pushed the agenda of a fake Apollo program to fool USSR into the Space Race and eventually, the nuclear arms race, with the purpose of ruining the USSR.
The Apollo program was the third United States human spaceflight program carried out by the National Aeronautics and Space Administration (NASA), which accomplished landing the first humans on the Moon from 1969 to 1972.
No other country has since landed a human on the Moon, although several countries, such as Russia and China, are expected to plan missions beyond 2030.
 
"
politifact15232,daily-vine.com/cnn-pulls-plug/,WHOA! YouTube Witness Makes SHOCKING Admission On LIVE TV! CNN PULLS PLUG IMMEDIATELY! — ShareRED,1516441570.0,US,"


"
politifact15268,https://news.antiwar.com/2018/04/09/red-crescent-says-no-evidence-of-chemical-attack-in-syrias-douma/,THIS ARTICLE RETRACTED: Red Crescent Says No Evidence of Chemical Attack in Syria’s Douma,818503200.0,US,"

Update:
The Syrian Arab Red Crescent statement was reported, and at the time we had no reason to believe it was not true. Subsequent questions have emerged, however, and the International Federation of Red Cross and Red Crescent is saying they are unaware of such a statement having ever been issued by the Syrian branch. They further say the Syrian Red Crescent was shut down in Douma effective April 7.
—
The Syrian Red Crescent issued a statement Monday dismissing the allegations of a weekend chemical weapon attack in the city of Douma. The statement insisted their medical personnel in the city had found no evidence any such attack took place.
The Syrian Red Crescent said their hospital in Douma received six patients complaining of respiratory problems, but said they didn’t seem to have any physical problems at all, nor was there any trace of any chemical agents they might’ve been exposed to.
(This has been retracted, it is incorrect.)
Chemical attack or no, it wouldn’t be surprising for some people to complain of symptoms without actually having any problems. That the Red Crescent operates a hospital in a city supposedly inundated with wounded and didn’t get a single patient with confirmed exposure, however, is very noteworthy.
The Russian Defense Ministry also reported that their own medics had examined some patients in Douma, and had the same result, that none showed signs of chemical poisoning. With White Helmets claiming scores killed and over 500 wounded by exposure, it seems impossible to believe that if it was true no one can find any of these “real” patients to confirm an attack.


"
politifact15334,yournewswire.com/smallville-star-sold-children-rothschilds-clintons/,‘Smallville’ Star Confesses She Sold Children To Rothschilds And Clintons,1407205828.0,UK,"
410 Gone
openresty

"
politifact15554,https://conservativepost.com/maxine-waters-is-getting-criminally-charged/,Maxine Waters Is Getting Criminally Charged!,1368050509.0,US,"
403 Forbidden
nginx

"
politifact15599,http://www.blingnews.com/this-is-amazing-in-1984-the-new-york-times-said-trump-would-be-our-best-presidentthey-forgot/,"THIS IS AMAZING: In 1984, the New York Times said Trump would be our BEST president…They forgot…..",1471135972.0,US,"
The New York Times had no idea in 1984 that a piece taking a deep dive into the life of an upcoming billionaire would eventually resurface as confirmation of just how PERFECT a fit President Trump is for this time in America. We pulled out the highlights for you below but the entire article is incredible. Who could have predicted in 1984? Well, it seems that The New York Times described brilliant businessman Donald J. Trump as a great future President of the United States…
THE EXPANDING EMPIRE OF DONALD TRUMP:
‘DONALD! HEY, DONALD! DONALD!’ The men were yelling, eager to call him by name. A storm front of cigar smoke was gathering above the hotel ballroom, packed elbow-to-elbow for a breakfast-hour sports forum with a crowd that included some of New York’s most wealthy, powerful and famous men.
He has no public-relations agent. His competitors wonder how this can be, but watching him at the sports forum provided an explanation.
While executives of the other teams told the audience about problems of negotiation and arbitration, about dirty restrooms inside their arenas and street crime outside and about ‘attempting to move the Mets in the right direction,’
“He said further that he would ‘continue to create chaos’ for the N.F.L. and, by the way, that he planned to build a domed stadium in New York.”
Donald Trump was electrifying the room the rat-a-tat-tat revelations, dropping names of star N.F.L. players and coaches he would sign in a matter of hours.
IT IS NOT YET 9 AM SPENDING A DAY WITH Donald Trump is like driving a Ferrari without the windshield. It’s exhilarating; he gets a few bugs in his teeth.
Although he is still interested in such ideas as putting up the world’s tallest building on the East River, his mind wanders from the business of New York real estate.
He has told people in the communications industry that he is ‘very interested in communications,’ which is like a 2,000-pound gorilla mentioning that he is very interested in becoming carnivorous.
The Trump touch. It has set some people in New York to outright Trump worship; they call him ‘a real-estate genius’ who has helped lead the city out of the darkness of the mid-1970’s into a new era of glamour and excitement. Mr. Trump does not take exception to that.
Many urban-affairs experts view the developers as saviors of our postindustrial cities. ‘With manufacturing leaving,’ says George Sternlieb, director of the Center for Urban Policy Research at Rutgers University, ‘and with Federal and state aid diminishing, our cities desperately need the rich. Cities are tending to fall into two categories: cities of consumption and cities with no economic base.’
The rich of the world can live anywhere they want, explain the experts; Mr. Trump leads them to New York. Sales taxes, user taxes, jobs and resulting payroll taxes are generated.
That Mr. Trump was able to obtain the location, when every real-estate developer in the world would have done just about anything to get it, is testimony to Donald Trump’s persistence and to his skills as a negotiator. That he was able to put up a building of this dimension on this site demonstrates his finesse with the zoning code.
‘He has the uncanny ability to smell blood in the water,’ a competitor says. He obtained the air rights over Tiffany, which allowed him to build a much higher building, and went to Equitable, which sold him the land for a 50 percent interest in the project.
The day before he has sent $3,000 to an unfortunate family he has red about in the newspaper, something he does frequently, according to Mrs. Foerderer.
For a billion-dollar corporation, there aren’t too many people around.
Donald Trump makes or approves practically all decisions. He does not seem to write anything down, keeping volumes of company files as mental notes.
Says Louise M. Sunshine, executive vice president: ‘If it is not the impossible, Donald is simply not interested. There has to be creativity. Money ceased to be the object a long time ago.’ Mr. Trump agrees with this assessment.
‘He is an almost unbelievable negotiator,’ says Irving Fischer of HRH Construction. ‘I don’t worship at the shrine of Donald Trump,’ he says, ‘but our company has given up trying to negotiate costs with him. We just say: ‘Tell us what you want, you’re going to get it anyway.’
‘Trump can sense when people might want to get out of a project,’ says a developer… He trusts his instincts and has the guts to act on them.’
Roy M. Cohn, Mr. Trump’s friend and attorney, adds: ‘He has an uncanny sense of knowing that something is a good deal when it looks dismal to everyone else.’
Such was his first deal in Manhattan, his purchase of the Commodore Hotel on East 42nd Street in the mid-1970’s, when even the Chrysler Building across the street was in foreclosure. Fred Trump described his son’s efforts to buy the hotel as ‘fighting for a seat on the Titanic.’ But, Donald Trump says, ‘I saw all those people coming out of Grand Central Terminal, and I said to myself, ‘How bad can this be?” He completely renovated the hotel, reopening it as the chrome-and-glass Grand Hyatt Hotel.
He had moved in quietly, sending 14 different people to purchase 15 parcels of land and keeping his name out of it. ‘If the seller was Italian,’ says Mr. Trump, ‘we sent an Italian’ – something he probably did not learn at the University of Pennsylvania’s Wharton School of Finance, where he received a B.A. in economics in 1968. He bought and sold a few pieces of real estate in Philadelphia when he was bored with classes.
‘It’s in his genes,’ says Fred Trump, explaining his son’s success in real estate and recalling his three sons growing up on construction sites and in rental offices.
‘Donald Trump is the Michael Jackson of real estate,’ says Mr. Fischer. ‘We’ve been dealing with him since he was 16. He was an old trouper at age 25.’
His success also derives from his marketing skills. ‘I want to bring a little showmanship to real estate,’ Mr. Trumps says. He is often compared to the late William Zeckendorf, the renowned New York builder, who was said to owe much of his success to his personal flair. Other New York developers – including the Lefraks, the Rudins, the Tishmans, the Fishers, the Roses – go quietly about building more buildings than does Donal Trump, making their millions and keeping their names out of things.


Some developers find Mr. Trump’s high-profile approach disagreeable, but most concede that it has worked for him.
Preston Robert Tisch, a developer and chief operating officer of the Loews Corporation, who lost out to Mr. Trump in the battle over whose site would be chosen for the city’s convention center, concludes: ‘He captured the imagination of people to a greater degree than I could.’
The condominiums in Trump Tower are selling rapidly at what many believe are exorbitant prices, while less costly units in Museum Tower, for example, another ‘super luxury’ building a few blocks away, are not. According to a marketing study of four such buildings made by the rudential Insurance Company of America, Donald Trump seems to be the only person in New York who knows how to market superluxury apartments. How do you sell a one-bedroom apartment costin as much as a line item in the Department of Defense budget? ‘You sell them a fantasy,’ Mr. Trump explains. ‘He deserves full credit for his success,’ says another builder. ‘He spent $1 million on the waterfall in Trump Tower. No one else would have done that. If the building fails everyone will say: ‘Well sure, what jackass spends a million bucks on a waterfall?”
‘What sets Trump apart,’ says Ben V. Lambert, a real-estate investment banker, ‘is his ability to pierce through the canvas and get things done.He gets projects literally off the ground while others are having meetings and doing feasibility studies. But his real skill is putting together complex pieces of the puzzles: fiancing, zoning, parcels of land and such. This ethereal part of building is perhaps more important than the brick and mortar.’
‘You don’t use the term ‘settlement’ with Donald.’
Mr. Trump does not place patience on his list of virtues. Workmen confirm a story that he paid $75,000 to truck several 40-foot trees from Florida to Trump Tower, where a tunnel was built into the building so the trees would not be damaged by frost. The 3,000-pound trees were then installed in the lower plaza of the atrium. Mr. Trump did not like the look. He ordered the trees removed, and, when workmen balked for 24 hours, Mr. Trump had the trees cut down with a chainsaw.
He speaks slowly and softly and in the same casual manner to eminent architects an business moguls as to the coffee and sandwich vendor outside his casino-hotel. He is said, by acquaintances, to be generally even tempered and rarely seems ruffled. He is not given to unkind remarks and is nearly always in a positive frame of mind. I never think of the negative, he says. All obstacles can be overcome.
He talks boastfully about his projects, but is uncomfortable talking about himself. He does not smoke and does not drink alcohol. He plays golf and tennis regularly. His wife describes him as an all-American boy who likes country music best and prefers a steak and baked potato to anything called cuisine.
His father pulled Donald Trump out of a prep school because he didn’t want his son growing up with spoiled kids with $40 ball gloves, sending him instead to military school. His father bragged at the sports forum that he had taken the subway and saved $15 car fare.
Mr. Trump seems to have maintained a detached view of his flood of fortune and publicity. He frequently mentions that all of the attention and success may well be fleeting.
His friends say that he is not yet fully cognizant of his station. He loves to got to ’21’ for lunch and be impressed with all the wealthy, powerful, famous people, says an acquaintance. He doesn’t quite realize that he’s one of them.
After dusk, he rides through the city on his way to the last appointment of the day, enjoying the lights that make the whole city sparkle like the inside of Trump Tower. He talked about his plans for the future, as much as anyone who operates on spontaneous combustion can.
Asked to explain, he adds: What does it all mean when some wacko over in Syria can end the world with nuclear weapons?
He says that his concern for nuclear holocaust is not one that popped into his mind during any recent made-of-television movie. He says that it has been troubling him since his uncle, a nuclear physicist, began talking to him about it 15 years ago.
His greatest dream is to personally do something about the problem and, characteristically, Donald Trump thinks he has an answer to nuclear armament: Let him negotiate arms agreements – he who can talk people into selling $100 million properties to him for $13 million. Negotiations is an art, he says and I have a gift for it.
The idea that he would ever be allowed to got into a room alone and negotiate for the United States, let alone be successful in disarming the world, seems the naive musing of an optimistic, deluded young man who has never lost at anything he has tried. But he believes that through years of making his views known and through supporting candidaes who share his views, it could someday happen.
He is constantly asked about his interest in running for elective office. Absolutely not, he answers. All of the false smiles and the red tape. It is too difficult to really do anything.
He dislikes meetings and paperwork and is in the enviable position of being able to avoid both.
AREN’T WE LUCKY THAT THIS BRILLIANT MAN IS OUR PRESIDENT!
source:https://100percentfedup.com
 

"
politifact14810,http://news.groopspeak.com/breaking-federal-judge-grants-permission-to-subpoena-trump/,BREAKING: Federal Judge Grants Permission To Subpoena Trump,1374581354.0,US,"




Oops! That's not the siteyou're looking for.
We're sorry, you've landed on a page that is hosted by Flywheel, but isn't yet set up correctly. Flywheel is a premium WordPress hosting company, built specifically for designers, freelancers and creative agencies. If you're the site owner, follow the instructions below and you'll be up and running in no time!

"
politifact14749,https://100percentfedup.com/just-wapo-reporter-broke-news-judge-roy-moore-story-criminal-history-faking/,JUST IN: WaPo Reporter Who Broke News On Judge Roy Moore Story Has A Criminal History Of “Faking” * 100PercentFedUp.com,1331668766.0,US,"
403 Forbidden
nginx

"
